TIRF Data File: Project 1320; Run 116
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
633.319	40.18	394.72	-5.982	2.013	24.029	26.860	55.78	-1391.93	2166.73	-1121.46	-17.93	14.58	1.24	-1.93	38.24	58.21	91.78	97.04	80.29	-0.105	-0.059
633.339	40.19	395.31	-5.984	2.012	24.029	26.827	55.78	-1370.78	2152.19	-1085.84	-26.47	22.75	1.26	-1.98	38.11	58.08	91.70	97.01	80.26	-0.104	-0.058
633.359	40.18	396.01	-5.973	2.020	24.027	26.770	55.71	-1377.40	2172.82	-1070.05	-33.26	17.29	1.29	-2.03	38.07	57.98	91.63	96.91	80.28	-0.102	-0.056
633.379	40.16	396.67	-5.981	2.013	24.025	26.716	55.64	-1355.09	2188.36	-1099.45	-32.24	11.48	1.23	-1.99	38.01	57.86	91.55	96.82	80.28	-0.101	-0.054
633.399	40.15	397.30	-5.981	2.010	24.018	26.664	55.91	-1316.77	2188.56	-1134.39	-38.76	2.95	1.16	-1.93	37.97	57.73	91.50	96.74	80.27	-0.099	-0.052
633.419	40.13	397.93	-5.984	2.015	24.019	26.613	55.64	-1270.11	2206.43	-1159.61	-40.10	-5.91	1.10	-1.90	37.99	57.58	91.48	96.72	80.29	-0.098	-0.051
633.439	40.14	398.47	-5.984	2.013	24.017	26.580	55.84	-1219.80	2231.66	-1165.79	-30.36	-6.77	1.05	-1.91	38.01	57.52	91.39	96.62	80.26	-0.096	-0.049
633.459	40.15	399.10	-5.979	2.025	24.012	26.548	55.71	-1197.23	2229.02	-1147.18	-20.99	-0.19	1.04	-1.94	38.01	57.42	91.36	96.56	80.30	-0.096	-0.048
633.479	40.17	399.57	-5.984	2.009	24.014	26.525	55.91	-1165.53	2196.78	-1111.03	-24.39	12.17	1.05	-1.98	38.11	57.38	91.29	96.50	80.26	-0.095	-0.047
633.499	40.19	400.23	-5.982	2.013	24.017	26.500	55.78	-1147.65	2190.05	-1084.64	-33.26	15.66	1.06	-2.02	37.93	57.22	91.23	96.45	80.29	-0.094	-0.046
633.519	40.24	401.01	-5.979	2.015	24.013	26.479	55.84	-1154.57	2221.73	-1084.26	-37.16	5.45	1.06	-2.05	37.91	57.16	91.14	96.34	80.27	-0.093	-0.046
633.539	40.25	401.68	-5.984	2.015	24.013	26.444	55.78	-1121.98	2242.16	-1119.06	-36.06	-1.19	1.00	-2.00	37.91	57.10	91.07	96.27	80.29	-0.092	-0.044
633.559	40.26	402.54	-5.984	2.009	24.014	26.391	55.71	-1063.23	2247.51	-1160.76	-38.32	-7.97	0.92	-1.94	37.91	56.97	91.06	96.24	80.29	-0.090	-0.043
633.579	40.28	403.28	-5.982	2.015	24.011	26.354	55.91	-1019.76	2267.94	-1177.95	-37.04	-18.31	0.87	-1.93	37.91	56.92	91.03	96.21	80.27	-0.089	-0.041
633.599	40.26	404.06	-5.975	2.019	24.010	26.292	55.84	-976.97	2292.72	-1168.01	-22.55	-16.79	0.84	-1.96	37.93	56.81	90.95	96.16	80.30	-0.087	-0.039
633.619	40.26	404.69	-5.982	2.012	24.011	26.254	55.98	-946.15	2288.22	-1130.48	-16.32	-6.51	0.84	-2.02	37.99	56.79	90.90	96.11	80.26	-0.085	-0.037
633.639	40.28	405.39	-5.984	2.015	24.011	26.220	55.98	-928.06	2262.85	-1086.15	-29.28	1.05	0.85	-2.08	37.75	56.66	90.84	96.05	80.30	-0.084	-0.036
633.659	40.30	406.33	-5.982	2.012	24.011	26.172	55.98	-906.82	2252.51	-1075.68	-40.69	-0.42	0.84	-2.09	38.03	56.66	90.81	96.01	80.27	-0.083	-0.034
633.679	40.32	407.19	-5.981	2.022	24.007	26.129	55.98	-874.45	2273.29	-1104.32	-39.19	-11.71	0.79	-2.06	38.03	56.57	90.76	95.94	80.29	-0.081	-0.033
633.699	40.34	408.13	-5.984	2.013	24.011	26.084	56.05	-821.26	2298.83	-1145.82	-37.75	-21.46	0.72	-2.01	37.95	56.54	90.71	95.89	80.29	-0.079	-0.031
633.719	40.32	408.79	-5.976	2.010	24.010	26.027	56.05	-746.64	2305.77	-1173.70	-38.38	-28.74	0.64	-1.96	38.01	56.48	90.66	95.82	80.27	-0.078	-0.029
633.739	40.32	409.57	-5.987	2.013	24.011	25.973	56.11	-710.55	2307.34	-1178.48	-31.20	-32.22	0.60	-1.96	38.09	56.47	90.62	95.78	80.29	-0.076	-0.027
633.759	40.32	410.20	-5.982	2.010	24.014	25.934	56.11	-696.50	2313.50	-1146.95	-21.46	-22.50	0.61	-2.02	38.15	56.46	90.59	95.72	80.26	-0.074	-0.026
633.779	40.32	410.86	-5.978	2.012	24.013	25.895	56.05	-669.53	2301.35	-1097.90	-25.47	-12.32	0.61	-2.10	38.13	56.44	90.51	95.63	80.30	-0.073	-0.024
633.799	40.35	411.76	-5.984	2.012	24.015	25.856	56.11	-650.70	2291.20	-1073.10	-36.60	-13.53	0.61	-2.14	37.99	56.44	90.48	95.62	80.26	-0.071	-0.023
633.819	40.36	412.70	-5.985	2.012	24.011	25.807	56.11	-609.93	2294.34	-1092.35	-41.77	-20.53	0.56	-2.10	38.11	56.43	90.48	95.53	80.30	-0.070	-0.021
633.839	40.35	413.56	-5.985	2.013	24.009	25.747	56.11	-546.87	2312.79	-1133.60	-40.43	-31.26	0.48	-2.04	38.05	56.43	90.43	95.47	80.27	-0.068	-0.019
633.859	40.34	414.18	-5.981	2.012	24.011	25.699	56.18	-489.99	2331.17	-1171.42	-39.40	-43.59	0.42	-1.99	38.13	56.47	90.43	95.42	80.28	-0.066	-0.017
633.879	40.32	414.57	-5.978	2.015	24.011	25.660	56.11	-461.85	2335.75	-1182.80	-32.37	-48.35	0.39	-1.97	37.89	56.46	90.38	95.34	80.29	-0.064	-0.015
633.899	40.31	414.65	-5.985	2.015	24.013	25.649	56.25	-470.49	2329.58	-1153.05	-20.87	-39.84	0.41	-2.02	37.89	56.51	90.35	95.29	80.26	-0.064	-0.015
633.919	40.31	414.77	-5.988	2.012	24.015	25.645	56.18	-470.71	2307.78	-1099.01	-22.68	-24.74	0.43	-2.10	37.87	56.53	90.29	95.27	80.30	-0.064	-0.015
633.939	40.29	414.96	-5.982	2.013	24.015	25.621	56.11	-453.21	2278.72	-1066.86	-34.38	-16.37	0.42	-2.14	37.83	56.56	90.27	95.18	80.25	-0.063	-0.014
633.959	40.29	415.28	-5.979	2.016	24.014	25.599	56.18	-445.70	2262.98	-1080.13	-41.54	-23.63	0.41	-2.10	37.77	56.57	90.21	95.11	80.29	-0.062	-0.013
633.979	40.27	415.59	-5.982	2.015	24.013	25.571	56.32	-406.63	2271.25	-1125.03	-41.51	-35.41	0.36	-2.02	37.77	56.60	90.22	95.05	80.27	-0.061	-0.012
633.999	40.29	415.82	-5.975	2.019	24.012	25.569	56.25	-335.13	2297.03	-1161.66	-43.02	-45.41	0.29	-1.98	37.79	56.62	90.18	95.01	80.29	-0.061	-0.012
634.019	40.32	416.06	-5.988	2.015	24.011	25.568	56.38	-293.44	2321.06	-1175.86	-37.65	-56.45	0.25	-1.97	37.46	56.63	90.13	94.95	80.28	-0.061	-0.012
634.039	40.30	416.37	-5.981	2.013	24.015	25.541	56.38	-276.86	2311.18	-1161.06	-25.65	-52.25	0.24	-1.99	37.67	56.67	90.11	94.91	80.27	-0.060	-0.011
634.059	40.27	416.76	-5.984	2.015	24.015	25.499	56.45	-253.76	2287.54	-1114.03	-22.76	-35.97	0.23	-2.05	37.67	56.73	90.08	94.85	80.29	-0.058	-0.009
634.079	40.25	417.35	-5.984	2.009	24.012	25.448	56.45	-233.02	2272.18	-1073.33	-31.68	-30.13	0.22	-2.12	37.71	56.79	90.07	94.84	80.27	-0.056	-0.007
634.099	40.24	418.05	-5.984	2.015	24.011	25.397	56.38	-194.04	2266.22	-1072.63	-39.59	-34.41	0.18	-2.11	37.75	56.79	90.00	94.74	80.30	-0.055	-0.005
634.119	40.25	418.76	-5.981	2.012	24.017	25.363	56.45	-127.09	2255.07	-1118.75	-41.04	-43.48	0.11	-2.02	37.65	56.85	89.97	94.71	80.26	-0.053	-0.004
634.139	40.25	419.26	-5.985	2.013	24.015	25.332	56.52	-68.10	2258.65	-1172.90	-42.74	-58.13	0.06	-1.93	37.91	56.91	89.97	94.66	80.29	-0.052	-0.002
634.159	40.27	419.62	-5.984	2.015	24.013	25.323	56.45	-7.88	2272.55	-1200.39	-40.08	-66.64	0.01	-1.89	37.79	57.03	89.96	94.63	80.26	-0.052	-0.002
634.179	40.28	420.08	-5.984	2.015	24.015	25.300	56.45	30.47	2294.86	-1179.04	-29.16	-63.34	-0.03	-1.95	37.67	57.13	89.94	94.58	80.29	-0.051	-0.001
634.199	40.26	420.83	-5.978	2.013	24.021	25.247	56.45	47.60	2287.32	-1116.32	-27.42	-49.72	-0.04	-2.05	37.65	57.23	89.88	94.55	80.29	-0.049	0.001
634.219	40.26	421.88	-5.987	2.013	24.019	25.183	56.45	90.21	2254.68	-1077.30	-33.43	-35.32	-0.08	-2.09	37.44	57.33	89.85	94.49	80.26	-0.046	0.003
634.239	40.26	423.06	-5.984	2.015	24.019	25.111	56.52	140.83	2215.19	-1086.71	-41.21	-38.11	-0.13	-2.04	37.63	57.42	89.80	94.46	80.29	-0.044	0.006
634.259	40.27	424.27	-5.982	2.020	24.013	25.048	56.52	215.29	2161.20	-1141.36	-46.55	-48.35	-0.19	-1.89	37.59	57.55	89.77	94.39	80.25	-0.041	0.009
634.279	40.31	425.32	-5.982	2.012	24.023	25.006	56.45	317.95	2112.62	-1209.91	-51.39	-57.38	-0.26	-1.75	37.59	57.71	89.74	94.34	80.29	-0.039	0.011
634.299	40.33	425.95	-5.984	2.015	24.030	24.987	56.45	392.96	2102.31	-1242.25	-52.41	-69.40	-0.32	-1.69	37.54	57.89	89.74	94.34	80.26	-0.038	0.011
634.319	40.35	426.65	-5.982	2.016	24.040	24.954	56.59	411.17	2129.17	-1212.62	-43.34	-68.84	-0.34	-1.76	37.46	58.12	89.70	94.31	80.29	-0.037	0.013
634.339	40.37	427.28	-5.982	2.006	24.052	24.929	56.59	414.03	2172.82	-1155.34	-27.06	-53.13	-0.36	-1.88	37.48	58.30	89.69	94.27	80.27	-0.035	0.014
634.359	40.38	428.29	-5.973	2.015	24.052	24.876	56.52	434.74	2151.68	-1108.38	-30.87	-41.85	-0.39	-1.94	37.46	58.50	89.64	94.23	80.27	-0.033	0.016
634.379	40.38	429.58	-5.981	2.015	24.058	24.801	56.65	501.04	2072.75	-1121.37	-43.21	-39.34	-0.45	-1.85	37.46	58.68	89.61	94.24	80.29	-0.030	0.019
634.399	40.40	430.91	-5.984	2.015	24.064	24.739	56.38	592.56	2009.04	-1174.51	-49.23	-48.77	-0.50	-1.71	37.50	58.90	89.61	94.18	80.26	-0.027	0.021
634.419	40.44	432.12	-5.985	2.009	24.075	24.692	56.52	685.45	1973.79	-1227.27	-52.54	-62.97	-0.56	-1.61	37.22	59.14	89.61	94.14	80.30	-0.025	0.023
634.439	40.48	432.86	-5.985	2.015	24.089	24.675	56.59	760.13	1949.54	-1256.25	-52.55	-68.17	-0.61	-1.55	37.58	59.42	89.59	94.13	80.26	-0.024	0.024
634.459	40.53	433.61	-5.979	2.012	24.104	24.664	56.45	780.34	1967.88	-1236.50	-39.30	-66.81	-0.63	-1.59	37.48	59.74	89.58	94.11	80.29	-0.023	0.025
634.479	40.55	434.35	-5.979	2.013	24.119	24.636	56.59	785.50	1996.08	-1178.11	-24.70	-53.07	-0.67	-1.69	37.50	59.98	89.55	94.13	80.27	-0.021	0.026
634.499	40.58	435.41	-5.984	2.015	24.127	24.594	56.52	817.03	1968.67	-1128.95	-29.98	-39.25	-0.72	-1.74	37.44	60.27	89.56	94.13	80.28	-0.019	0.027
634.519	40.62	436.69	-5.988	2.010	24.136	24.543	56.45	868.26	1904.01	-1131.18	-41.76	-43.37	-0.77	-1.68	37.50	60.55	89.53	94.11	80.29	-0.017	0.030
634.539	40.66	437.98	-5.982	2.012	24.145	24.497	56.45	959.76	1855.82	-1171.31	-45.58	-52.78	-0.82	-1.58	37.50	60.83	89.55	94.08	80.26	-0.014	0.032
634.559	40.68	439.12	-5.979	2.019	24.147	24.445	56.52	1049.78	1822.16	-1215.11	-51.29	-61.33	-0.86	-1.50	37.52	61.07	89.55	94.07	80.29	-0.012	0.034
634.579	40.70	439.98	-5.978	2.015	24.168	24.411	56.45	1084.75	1808.58	-1242.78	-46.25	-72.21	-0.87	-1.46	37.59	61.40	89.51	94.07	80.25	-0.010	0.035
634.599	40.75	440.80	-5.981	2.012	24.178	24.396	56.38	1110.65	1822.32	-1210.26	-34.35	-65.95	-0.92	-1.51	37.75	61.67	89.55	94.07	80.29	-0.009	0.036
634.619	40.80	441.58	-5.984	2.018	24.185	24.378	56.52	1127.16	1842.38	-1144.99	-28.89	-49.35	-0.98	-1.61	37.63	61.97	89.50	94.07	80.26	-0.008	0.037
634.639	40.84	442.79	-5.984	2.007	24.197	24.339	56.45	1133.77	1829.37	-1105.41	-32.07	-43.47	-1.03	-1.65	37.63	62.24	89.51	94.07	80.28	-0.006	0.038
634.659	40.88	444.08	-5.978	2.012	24.200	24.293	56.65	1188.59	1781.15	-1105.47	-43.09	-44.94	-1.08	-1.61	37.58	62.46	89.50	94.05	80.28	-0.004	0.040
634.679	40.88	445.45	-5.982	2.012	24.204	24.216	56.52	1280.27	1730.30	-1148.73	-47.28	-52.99	-1.11	-1.51	37.77	62.74	89.51	94.05	80.26	-0.001	0.044
634.699	40.86	446.47	-5.981	2.016	24.209	24.147	56.45	1357.71	1684.06	-1203.50	-47.48	-63.63	-1.13	-1.40	37.54	62.97	89.51	94.05	80.29	0.003	0.046
634.719	40.85	447.33	-5.984	2.007	24.221	24.098	56.38	1409.40	1659.83	-1221.17	-41.81	-66.76	-1.15	-1.36	37.48	63.25	89.50	94.07	80.25	0.005	0.049
634.739	40.85	448.15	-5.982	2.004	24.233	24.051	56.32	1446.23	1666.47	-1182.20	-28.29	-58.10	-1.22	-1.41	37.38	63.51	89.48	94.08	80.29	0.008	0.051
634.759	40.87	448.89	-5.982	2.018	24.234	24.028	56.32	1466.31	1665.30	-1127.77	-24.19	-41.73	-1.30	-1.48	37.38	63.78	89.48	94.11	80.25	0.009	0.052
634.779	40.87	449.83	-5.984	2.010	24.242	23.975	56.32	1479.31	1621.63	-1110.33	-35.57	-35.26	-1.33	-1.46	37.32	64.01	89.45	94.11	80.29	0.011	0.054
634.799	40.84	450.88	-5.987	2.010	24.245	23.902	56.18	1525.08	1564.60	-1135.97	-48.02	-40.72	-1.34	-1.38	37.24	64.29	89.47	94.11	80.26	0.014	0.057
634.819	40.81	451.86	-5.988	2.012	24.251	23.831	56.11	1615.11	1530.27	-1177.51	-52.55	-47.68	-1.37	-1.30	37.20	64.52	89.44	94.11	80.26	0.018	0.060
634.839	40.76	452.76	-5.984	2.007	24.262	23.757	56.11	1691.60	1505.22	-1216.75	-46.99	-59.09	-1.39	-1.24	37.16	64.77	89.42	94.10	80.27	0.021	0.064
634.859	40.70	453.46	-5.981	2.032	24.266	23.685	56.11	1761.69	1493.74	-1209.77	-34.61	-60.26	-1.46	-1.23	37.14	65.02	89.44	94.10	80.24	0.025	0.067
634.879	40.65	453.93	-5.990	2.010	24.281	23.628	56.18	1843.04	1480.14	-1163.04	-22.98	-42.95	-1.58	-1.27	37.14	65.22	89.40	94.13	80.27	0.028	0.069
634.899	40.60	454.36	-5.987	2.007	24.289	23.578	56.11	1871.44	1436.47	-1121.57	-27.45	-29.89	-1.67	-1.28	37.18	65.41	89.42	94.14	80.22	0.030	0.072
634.919	40.54	454.87	-5.987	2.009	24.293	23.517	55.98	1873.81	1390.41	-1120.42	-41.42	-27.78	-1.67	-1.24	37.14	65.60	89.42	94.16	80.25	0.033	0.075
634.939	40.45	455.42	-5.988	2.007	24.299	23.434	55.98	1913.77	1350.63	-1160.68	-48.52	-30.61	-1.65	-1.16	37.42	65.78	89.42	94.14	80.22	0.037	0.078
634.959	40.37	456.27	-5.991	2.010	24.304	23.344	55.98	1993.28	1315.08	-1203.11	-47.79	-42.89	-1.66	-1.09	37.28	65.93	89.42	94.23	80.25	0.041	0.082
634.979	40.30	457.13	-5.988	2.009	24.316	23.263	55.91	2096.07	1281.47	-1216.18	-41.86	-51.67	-1.72	-1.05	37.16	66.09	89.47	94.23	80.23	0.045	0.086
634.999	40.25	457.92	-5.987	2.019	24.326	23.196	55.78	2199.62	1252.81	-1186.26	-27.32	-40.92	-1.85	-1.06	37.16	66.22	89.47	94.27	80.22	0.049	0.089
635.019	40.18	458.42	-5.982	2.006	24.335	23.125	55.91	2252.42	1226.03	-1140.16	-17.04	-26.53	-1.98	-1.08	36.95	66.35	89.50	94.33	80.24	0.052	0.093
635.039	40.08	459.01	-5.984	2.010	24.340	23.042	55.84	2261.05	1198.88	-1119.82	-22.08	-24.38	-2.02	-1.07	37.20	66.47	89.53	94.39	80.20	0.056	0.097
635.059	40.04	459.64	-5.984	2.015	24.347	22.987	55.78	2274.37	1167.16	-1134.39	-32.72	-28.46	-2.00	-1.03	37.18	66.55	89.53	94.43	80.25	0.059	0.099
635.079	40.02	460.61	-5.981	2.013	24.353	22.927	55.71	2305.36	1134.67	-1181.81	-34.80	-36.29	-1.95	-0.96	37.24	66.67	89.58	94.46	80.20	0.062	0.102
635.099	40.03	461.79	-5.981	2.013	24.363	22.872	55.44	2348.54	1107.42	-1217.41	-32.06	-38.01	-1.93	-0.91	37.14	66.83	89.59	94.50	80.24	0.065	0.105
635.119	40.00	463.15	-5.988	2.013	24.378	22.791	55.44	2368.49	1104.64	-1212.87	-25.00	-33.86	-1.95	-0.91	37.12	66.96	89.59	94.55	80.20	0.070	0.109
635.139	39.98	464.79	-5.985	2.016	24.387	22.697	55.37	2348.31	1115.41	-1173.16	-14.11	-26.86	-2.00	-0.95	37.12	67.07	89.62	94.59	80.22	0.074	0.113
635.159	39.99	466.75	-5.984	2.019	24.393	22.610	55.37	2341.47	1108.81	-1124.14	-20.52	-14.80	-2.08	-0.99	37.06	67.18	89.66	94.65	80.22	0.079	0.118
635.179	40.01	468.74	-5.982	2.015	24.402	22.522	55.24	2339.38	1086.80	-1115.27	-34.11	-12.23	-2.10	-0.97	37.14	67.24	89.72	94.72	80.20	0.083	0.122
635.199	40.04	470.89	-5.984	2.013	24.406	22.437	55.24	2336.78	1051.86	-1153.38	-42.70	-22.91	-2.03	-0.91	37.14	67.39	89.75	94.76	80.23	0.088	0.126
635.219	40.10	472.81	-5.982	2.010	24.416	22.380	55.24	2354.05	1032.88	-1191.23	-47.20	-36.69	-1.98	-0.87	37.10	67.40	89.85	94.78	80.19	0.091	0.129
635.239	40.16	474.64	-5.984	2.020	24.426	22.325	55.17	2371.22	1047.64	-1198.06	-39.21	-41.40	-1.98	-0.87	37.06	67.49	89.89	94.82	80.22	0.094	0.132
635.259	40.19	476.21	-5.984	2.015	24.435	22.272	55.17	2377.61	1067.58	-1160.69	-26.40	-26.88	-2.05	-0.92	37.06	67.55	89.94	94.88	80.19	0.097	0.135
635.279	40.22	477.50	-5.987	2.012	24.441	22.227	54.90	2369.05	1069.73	-1113.74	-21.57	-12.04	-2.13	-0.96	36.91	67.62	89.99	94.94	80.21	0.100	0.137
635.299	40.24	478.55	-5.984	2.007	24.444	22.188	54.90	2358.80	1045.44	-1095.12	-31.56	-11.00	-2.15	-0.95	37.06	67.64	89.94	95.00	80.21	0.102	0.139
635.319	40.26	479.33	-5.982	2.013	24.449	22.163	54.97	2369.35	1020.68	-1114.46	-45.98	-17.85	-2.13	-0.92	37.04	67.72	90.10	95.05	80.19	0.103	0.140
635.339	40.28	479.88	-5.984	2.015	24.455	22.150	54.83	2408.76	1010.46	-1147.29	-48.42	-31.32	-2.10	-0.88	37.10	67.77	90.16	95.10	80.22	0.104	0.141
635.359	40.32	480.15	-5.985	2.013	24.457	22.158	54.90	2441.74	1012.01	-1167.37	-37.33	-35.93	-2.09	-0.87	37.30	67.87	90.24	95.17	80.19	0.104	0.140
635.379	40.35	480.00	-5.987	2.010	24.463	22.183	54.77	2428.90	1026.76	-1143.56	-28.56	-26.61	-2.12	-0.90	37.16	67.91	90.29	95.23	80.22	0.103	0.139
635.399	40.38	480.00	-5.981	2.009	24.468	22.196	54.77	2385.40	1054.01	-1100.91	-24.69	-11.50	-2.17	-0.96	37.16	67.93	90.35	95.30	80.18	0.102	0.138
635.419	40.37	480.12	-5.981	2.016	24.462	22.186	54.77	2359.08	1067.44	-1072.30	-30.28	-3.83	-2.20	-1.00	37.22	67.99	90.37	95.37	80.21	0.103	0.139
635.439	40.36	480.55	-5.987	2.006	24.470	22.160	54.70	2363.41	1040.92	-1092.55	-43.45	-7.61	-2.16	-0.95	37.22	68.03	90.44	95.46	80.19	0.104	0.140
635.459	40.35	481.01	-5.988	2.013	24.471	22.134	54.77	2377.28	1015.75	-1138.16	-51.02	-25.54	-2.09	-0.89	37.20	68.06	90.49	95.55	80.21	0.106	0.142
635.479	40.34	481.60	-5.988	2.007	24.468	22.104	54.50	2405.53	1009.61	-1176.64	-41.08	-41.03	-2.04	-0.86	37.24	68.06	90.57	95.63	80.20	0.107	0.143
635.499	40.27	482.11	-5.985	2.009	24.477	22.043	54.56	2432.35	1016.91	-1163.21	-32.81	-34.11	-2.09	-0.87	37.22	68.09	90.59	95.68	80.19	0.110	0.146
635.519	40.20	482.46	-5.987	2.007	24.478	21.986	54.63	2418.33	1038.77	-1107.44	-30.02	-18.77	-2.18	-0.94	37.16	68.10	90.62	95.79	80.21	0.113	0.149
635.539	40.16	483.05	-5.984	2.016	24.478	21.939	54.43	2380.75	1039.22	-1078.68	-30.15	-6.50	-2.21	-0.96	37.24	68.10	90.66	95.87	80.18	0.116	0.152
635.559	40.12	483.71	-5.981	2.010	24.483	21.888	54.43	2358.07	1005.01	-1093.10	-40.30	-5.57	-2.16	-0.92	37.24	68.10	90.70	95.95	80.22	0.119	0.154
635.579	40.10	484.65	-5.982	2.016	24.482	21.831	54.43	2359.36	984.04	-1136.04	-44.67	-21.38	-2.08	-0.87	37.28	68.15	90.73	96.01	80.19	0.121	0.158
635.599	40.07	485.55	-5.984	2.009	24.485	21.775	54.36	2408.47	985.99	-1171.09	-38.04	-28.57	-2.06	-0.84	37.12	68.19	90.76	96.08	80.20	0.124	0.160
635.619	40.02	486.45	-5.990	2.010	24.491	21.709	54.36	2452.60	989.41	-1166.17	-28.06	-24.17	-2.10	-0.85	37.06	68.18	90.79	96.17	80.19	0.128	0.164
635.639	39.98	486.95	-5.987	2.010	24.489	21.664	54.36	2436.34	991.25	-1128.99	-19.53	-13.17	-2.16	-0.88	36.75	68.15	90.84	96.23	80.18	0.130	0.166
635.659	39.94	487.42	-5.984	2.013	24.494	21.623	54.43	2392.70	999.92	-1095.10	-20.04	-4.29	-2.18	-0.91	37.03	68.16	90.85	96.33	80.22	0.133	0.169
635.679	39.93	487.97	-5.984	2.015	24.492	21.591	54.43	2361.62	986.40	-1092.39	-33.63	-9.62	-2.16	-0.90	37.26	68.21	90.89	96.34	80.18	0.134	0.170
635.699	39.94	488.52	-5.984	2.007	24.495	21.572	54.36	2357.40	970.80	-1129.28	-44.89	-23.18	-2.09	-0.86	36.97	68.18	90.92	96.45	80.21	0.135	0.171
635.719	39.97	489.10	-5.987	2.010	24.501	21.561	54.43	2389.88	962.96	-1168.14	-43.60	-30.54	-2.05	-0.82	37.03	68.21	91.00	96.53	80.16	0.136	0.172
635.739	39.99	489.46	-5.984	2.012	24.506	21.558	54.36	2426.42	972.60	-1164.25	-35.39	-29.38	-2.08	-0.84	36.99	68.24	91.04	96.59	80.20	0.137	0.172
635.759	39.98	489.53	-5.982	2.009	24.513	21.553	54.36	2424.39	992.21	-1121.09	-27.55	-17.49	-2.16	-0.89	37.03	68.24	91.04	96.68	80.19	0.137	0.172
635.779	40.00	489.65	-5.984	2.015	24.512	21.557	54.43	2378.16	1006.43	-1086.39	-25.45	-4.52	-2.19	-0.93	36.99	68.19	91.11	96.75	80.20	0.137	0.172
635.799	40.02	489.89	-5.988	2.015	24.508	21.554	54.36	2343.32	1001.07	-1076.89	-37.43	-4.96	-2.18	-0.93	37.04	68.18	91.15	96.82	80.19	0.137	0.172
635.819	40.06	490.16	-5.988	2.007	24.513	21.568	54.29	2357.79	988.10	-1108.87	-46.15	-13.72	-2.13	-0.89	37.26	68.24	91.20	96.89	80.17	0.137	0.172
635.839	40.09	490.47	-5.987	2.015	24.513	21.569	54.36	2389.44	981.15	-1153.07	-41.47	-23.38	-2.07	-0.85	37.01	68.19	91.25	96.97	80.21	0.137	0.172
635.859	40.13	490.63	-5.982	2.016	24.517	21.585	54.36	2404.41	979.70	-1166.50	-31.05	-30.46	-2.06	-0.84	37.06	68.24	91.28	97.04	80.18	0.136	0.171
635.879	40.17	490.86	-5.984	2.010	24.520	21.592	54.36	2404.30	986.03	-1122.16	-28.33	-20.43	-2.14	-0.88	36.95	68.24	91.33	97.11	80.22	0.136	0.170
644.299	40.15	503.72	-5.997	4.021	24.667	21.033	55.57	2201.24	977.35	-1091.42	-47.78	-16.42	-2.02	-0.90	38.05	74.30	96.40	104.49	80.18	0.173	0.195
644.319	40.14	503.96	-6.001	4.024	24.662	21.016	55.57	2222.08	969.68	-1144.36	-49.44	-31.14	-1.94	-0.85	37.99	74.30	96.40	104.45	80.18	0.174	0.196
644.339	40.15	504.03	-5.991	4.023	24.663	21.020	55.57	2256.28	969.05	-1175.31	-43.92	-43.05	-1.92	-0.82	38.01	74.27	96.43	104.47	80.20	0.173	0.195
644.359	40.17	504.07	-5.994	4.018	24.666	21.026	55.51	2288.70	972.16	-1165.10	-29.75	-37.84	-1.96	-0.83	38.03	74.30	96.45	104.47	80.18	0.173	0.195
644.379	40.15	503.88	-5.994	4.020	24.665	21.026	55.37	2273.74	982.02	-1112.66	-22.36	-23.02	-2.04	-0.88	37.79	74.23	96.43	104.50	80.22	0.173	0.195
644.399	40.14	503.49	-5.990	4.024	24.664	21.038	55.44	2225.16	985.49	-1074.58	-32.81	-18.92	-2.07	-0.92	37.95	74.20	96.45	104.52	80.18	0.172	0.194
644.419	40.14	503.37	-5.992	4.024	24.664	21.040	55.51	2212.56	974.60	-1093.91	-50.46	-23.17	-2.02	-0.89	37.95	74.18	96.45	104.52	80.20	0.172	0.194
644.439	40.11	503.29	-5.992	4.026	24.662	21.027	55.37	2219.43	970.54	-1139.53	-56.75	-32.91	-1.95	-0.85	37.93	74.16	96.43	104.53	80.18	0.173	0.195
644.459	40.10	503.29	-5.995	4.023	24.669	21.024	55.37	2250.64	974.54	-1175.05	-46.48	-38.11	-1.92	-0.83	37.85	74.17	96.43	104.55	80.19	0.173	0.195
644.479	40.09	503.10	-5.992	4.029	24.669	21.027	55.51	2276.81	981.04	-1156.68	-36.18	-30.87	-1.97	-0.85	38.05	74.14	96.43	104.53	80.19	0.173	0.195
644.499	40.07	503.02	-5.992	4.024	24.666	21.018	55.44	2251.51	980.83	-1099.75	-34.76	-21.35	-2.05	-0.89	38.09	74.13	96.43	104.56	80.18	0.174	0.196
644.519	40.08	502.86	-5.997	4.023	24.663	21.030	55.44	2218.35	986.58	-1072.55	-40.75	-14.09	-2.07	-0.92	38.11	74.05	96.43	104.56	80.20	0.173	0.195
644.539	40.11	502.74	-5.997	4.024	24.666	21.049	55.44	2216.23	985.35	-1098.78	-49.11	-18.65	-2.02	-0.90	38.13	74.04	96.43	104.59	80.16	0.172	0.194
